FIPS,State_x,County,Unreliable,Deaths,YPLL Rate,95% CI - Low_x,95% CI - High_x,Z-Score,Sample Size_x,% Fair/Poor,95% CI - Low.1_x,95% CI - High.1_x,Z-Score.1,Sample Size.1,Physically Unhealthy Days,95% CI - Low.2_x,95% CI - High.2_x,Z-Score.2,Sample Size.2,Mentally Unhealthy Days,95% CI - Low.3_x,95% CI - High.3_x,Z-Score.3,Unreliable.1,LBW Births,Sample Size.3,% LBW,95% CI - Low.4_x,95% CI - High.4_x,Z-Score.4,Sample Size.4,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Obese,95% CI - Low.6,95% CI - High.6,Z-Score.6,Physical Inactivity,95% CI - Low.7,95% CI - High.7,Z-Score.7,Sample Size.5,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.8,Unreliable.2,Motor Vehicle Deaths,MV Mortality Rate,95% CI - Low.9,95% CI - High.9,Z-Score.9,Cases,"Rates per 100,000",Z-Score.10,Teen Births,Teen Population,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Z-Score.11,# Uninsured_x,% Uninsured_x,95% CI - Low.11,95% CI - High.11,Z-Score.12,# PCP,PCP Rate,PCP Ratio,# PCP.1,PCP Rate.1,PCP Ratio.1,Z-Score.13,# Medicare enrollees,ACSC Rate,95% CI - Low.12,95% CI - High.12,Z-Score.14,# Diabetics,% HbA1c,95% CI - Low.13,95% CI - High.13,Z-Score.15,# Medicare Enrollees,Mammography Rate,95% CI - Low.14,95% CI - High.14,Z-Score.16,AFGR,Z-Score.17,PSED Num,Population_x,PSED,95% CI - Low.15,95% CI - High.15,Z-Score.18,# Unemployed,Labor Force,% Unemployed,Z-Score.19,# Children in Poverty,% Children in Poverty,95% CI - Low.16,95% CI - High.16,Z-Score.20,Sample Size.6,% No Social-Emotional Support,95% CI - Low.17,95% CI - High.17,Z-Score.21,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.18,95% CI - High.18,Z-Score.22,Violent Crimes,Violent Crime Rate,Z-Score.23,PM Days,Z-Score.24,Ozone Days,Z-Score.25,Rec Facs,Rec Fac Rate,Z-Score.26,# Limited Access,% Limited Access,Z-Score.27,Zip Codes with Healthy Foods_x,# Zip Codes_x,% Healthy Foods_x,Z-Score.28,# Fast Foods,% Fast Foods,Z-Score.29,State_y,Population_y,< 18,65 and over,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Population.1,# not proficient in English,% not proficient in English,Female,Rural,% diabetic,95% CI - Low_y,95% CI - High_y,Population.2,HIV Rate,# MPH,MPH Rate,MPH Ratio,Costs,# Uninsured_y,% Uninsured_y,95% CI - Low.1_y,95% CI - High.1_y,Sample Size_y,% Couldn't Access,# Dentists,Dentist Rate,Dentist Ratio,Household Income,95% CI - Low.2_y,95% CI - High.2_y,# high housing costs,Households,% high housing costs,% Free lunch,% illiterate,95% CI - Low.3_y,95% CI - High.3_y,Homicide Rate,95% CI - Low.4_y,95% CI - High.4_y,# Drive Alone,Workers,% Drive Alone,Zip Codes with Healthy Foods_y,# Zip Codes_y,% Healthy Foods_y
6053.0,California,Monterey,,2780.0,5225.35,4987.288,5463.412,-0.982383631,864.0,22.6,18.8,26.9,0.8858700231,857.0,3.3,2.7,4.0,-0.678645646,857.0,3.8,3.1,4.5,0.0260059133,,3082.0,51667.0,6.0,5.8,6.2,-0.350968593,847.0,12.6,9.8,16.2,-0.391527666,22.4,19.2,26.0,-0.618144984,15.9,13.4,18.8,-0.847076923,820.0,13.9,10.8,17.7,-1.290437297,,393.0,13.642654784,12.293820221,14.991489347,-0.586130407,1320.0,323.3,0.3057704821,6074.0,106855.0,56.8,55.4,58.3,1.2306342609,86616.0,24.0,22.570212766,25.429787234,1.45193906,282,69.516343736,1439:1,410.0,101.1,989:1,0.1976664868,38263.0,43.246149249,41.166988804,45.325309695,-0.628296972,4191.0,82.796468623,80.041585694,85.551351552,-0.714281716,2841.0,66.737064414,63.408067333,69.385489191,-0.440670376,72.0,0.5033350842,52070.0,116013.0,44.882901054,43.285096731,46.480705378,1.1493606184,28032.0,219661.0,12.8,-0.327381693,28298.0,25.9,22.217575758,29.582424242,0.5037932565,714.0,26.6,22.0,31.7,0.899489002,33877.0,108567.0,31.203772785,29.086053155,33.321492416,0.0837496152,6282.0,514.21835863,0.5055671905,0.0,-0.797691413,1.0,-0.761128988,29.0,7.0667933816,0.6766958066,26777.0,7.0,-0.119710515,,,,,231.0,38.693467337,-0.812768542,California,410370.0,27.5,10.3,3.5,1.4,6.4,0.6,53.9,374891.0,103757.0,27.676577992,48.0,11.0,7.2,5.8,8.7,410370.0,176.87,146.0,36.0,2778:1,7705.8,75032.0,30.0,28.212765957,31.787234043,864.0,17.3,230.0,57.160466827,1749:1,53735.0,51029.012121,56440.987879,59039.0,124963.0,47.245184575,46.1,28.0,15.7,43.6,6.561,5.626,7.496,123154.0,176845.0,69.639514829,20.0,24.0,83.3
6055.0,California,Napa,,1173.0,5365.32,4924.869,5805.771,-0.897826891,376.0,14.7,9.3,22.4,-0.479802163,374.0,3.7,2.5,4.9,-0.189130754,373.0,4.1,2.5,5.7,0.3120709599,,690.0,11589.0,6.0,5.5,6.4,-0.350968593,367.0,7.8,5.1,11.7,-1.526695126,22.2,18.2,26.6,-0.672830796,15.5,12.5,19.0,-0.979765896,355.0,25.0,19.1,32.1,2.2812249974,,113.0,12.196464536,9.9476646692,14.445264403,-0.771336446,220.0,164.9,-0.869405638,898.0,30150.0,29.8,27.8,31.7,-0.570991419,19954.0,17.7,16.15106383,19.24893617,-0.333505696,131,98.060498087,1020:1,173.0,129.5,772:1,-0.426328711,11937.0,48.023408983,44.1710931,51.875724867,-0.273112691,820.0,78.780487805,72.705317207,84.855658403,0.3899443714,743.0,69.717362046,63.2975054,75.2268724,-1.01070945,76.7,-0.048196115,18882.0,34065.0,55.429326288,52.165786054,58.692866522,0.1115529025,7308.0,74424.0,9.8,-1.117613364,4563.0,14.7,11.017575758,18.382424242,-1.097722863,313.0,23.1,15.8,32.3,0.185749577,7387.0,30865.0,23.933257735,20.475886343,27.390629127,-1.262683887,1872.0,467.12414223,0.22182271,10.0,0.1065741564,0.0,-0.792795573,18.0,13.367991088,-0.551246183,6150.0,5.22,-0.421881802,,,,,75.0,35.714285714,-1.154120679,California,134650.0,23.4,14.8,2.1,1.0,6.2,0.3,30.8,126018.0,21534.0,17.088035043,49.4,16.0,7.0,5.5,8.8,134650.0,161.92,162.0,121.3,825:1,9236.84,16780.0,20.5,18.593617021,22.406382979,376.0,9.3,95.0,71.653228544,1396:1,62893.0,58763.933333,67022.066667,21927.0,49179.0,44.586103825,29.4,14.4,7.4,24.5,2.482,1.467,3.497,46242.0,62559.0,73.917421954,7.0,9.0,77.8
6057.0,California,Nevada,,986.0,5629.52,5067.804,6191.236,-0.738222044,393.0,10.3,6.2,16.7,-1.24042971,391.0,2.5,1.5,3.5,-1.657675431,391.0,2.7,1.9,3.5,-1.022899257,,356.0,5793.0,6.1,5.5,6.8,-0.2225095,384.0,14.6,10.3,20.2,0.0814587761,20.5,16.8,24.7,-1.1376602,13.8,10.7,17.1,-1.543694029,377.0,18.4,13.9,24.0,0.1575339037,,115.0,16.909054284,13.818570497,19.999538071,-0.167819668,113.0,116.4,-1.229229134,425.0,22079.0,19.2,17.4,21.1,-1.278296316,12170.0,15.6,14.170212766,17.029787234,-0.928653947,83,85.305816212,1172:1,118.0,121.3,825:1,-0.246161083,14334.0,42.661681202,39.225047981,46.098314423,-0.671751562,843.0,84.341637011,78.142042328,90.541231693,-1.139138139,1227.0,72.208638957,66.97488419,76.416871041,-1.487213933,47.8,3.3431340271,14156.0,20275.0,69.819975339,65.224548383,74.415402295,-1.304540825,5825.0,50612.0,11.5,-0.669815417,3235.0,17.3,13.142424242,21.457575758,-0.725942336,343.0,15.0,10.8,20.4,-1.466047378,6120.0,19579.0,31.257980489,26.403325168,36.11263581,0.0937883907,819.0,279.18297222,-0.910530129,1.0,-0.707264856,63.0,1.2021992779,21.0,21.483156183,-2.132683941,210.0,0.23,-1.26897996,,,,,54.0,36.486486486,-1.065642561,California,97751.0,19.0,18.6,0.6,1.0,1.4,0.1,8.0,93847.0,2562.0,2.7299753855,50.0,43.3,7.0,5.4,8.8,97751.0,73.062,54.0,55.5,1802:1,7123.23,10585.0,17.7,15.912765957,19.487234043,393.0,14.5,69.0,70.556475857,1417:1,54154.0,50917.030303,57390.969697,19705.0,41255.0,47.763907405,20.7,7.1,3.3,12.8,,,,32957.0,43615.0,75.563452941,6.0,8.0,75.0
6059.0,California,Orange,,19891.0,4597.47,4513.523,4681.417,-1.361689807,5779.0,15.2,13.8,16.8,-0.393367215,5755.0,3.1,2.9,3.4,-0.923403092,5739.0,3.2,2.9,3.5,-0.54612418,,19437.0,310022.0,6.3,6.2,6.4,0.0344086856,5616.0,11.9,10.6,13.4,-0.55707292,20.6,19.1,22.1,-1.110317294,16.3,15.3,17.6,-0.714387951,5477.0,15.9,14.5,17.5,-0.646894541,,1690.0,8.0931813463,7.7073193641,8.4790433284,-1.296822512,7915.0,262.9,-0.142339604,21636.0,704581.0,30.7,30.3,31.1,-0.51093723,522055.0,19.7,18.985106383,20.414893617,0.2333021634,3272,109.46288583,914:1,4125.0,138.0,725:1,-0.613087837,183042.0,47.077687368,46.056028379,48.099346358,-0.343426107,17914.0,81.394440103,80.073274809,82.715605396,-0.328782747,13766.0,66.889437745,65.094083562,67.808693737,-0.469814697,81.7,-0.634931434,552716.0,863605.0,64.001018984,,,-0.731933741,151169.0,1580859.0,9.6,-1.170295476,118904.0,16.4,14.974545455,17.825454545,-0.854635595,4816.0,22.5,20.7,24.5,0.0633942471,183256.0,734785.0,24.940084515,24.193877386,25.686291643,-1.076228691,23279.0,258.13615693,-1.037338008,8.0,-0.074278958,14.0,-0.349463384,307.0,10.142771904,0.0772664023,26255.0,0.94,-1.148450964,,,,,2526.0,51.206162579,0.6209256063,California,3026786.0,25.0,11.5,2.0,0.9,16.6,0.4,34.2,2769832.0,599377.0,21.639471275,49.9,0.2,7.2,6.5,7.8,3026786.0,243.4,1601.0,53.6,1867:1,9973.87,447049.0,23.5,22.665957447,24.334042553,5783.0,11.9,2933.0,100.04676581,1000:1,70727.0,69668.6,71785.4,460290.0,984503.0,46.753539603,33.3,26.0,19.1,35.6,2.825,2.598,3.052,1097927.0,1411500.0,77.784413744,79.0,89.0,88.8
6061.0,California,Placer,,2795.0,5030.7,4766.492,5294.908,-1.099972895,937.0,9.3,7.0,12.2,-1.413299607,934.0,3.1,2.5,3.7,-0.923403092,929.0,3.1,2.2,3.9,-0.641479195,,1530.0,26771.0,5.7,5.4,6.0,-0.736345872,916.0,10.7,8.1,14.0,-0.840864786,20.4,17.7,23.3,-1.165003106,14.4,12.2,16.8,-1.34466057,892.0,17.0,13.7,20.8,-0.292946025,,246.0,11.202782662,9.802826526,12.602738798,-0.898592098,659.0,192.7,-0.663156293,1377.0,70781.0,19.5,18.4,20.5,-1.258278253,33604.0,11.6,10.646808511,12.553191489,-2.062269665,402,117.87439047,848:1,530.0,155.4,643:1,-0.995394754,25744.0,35.996843156,33.613050738,38.380635573,-1.167275323,2061.0,80.397865114,76.52672105,84.269009178,-0.054766472,2062.0,74.490785645,70.27937847,77.678829962,-1.923718251,86.1,-1.151258515,62772.0,84440.0,74.339175746,72.13165664,76.546694852,-1.749247059,20328.0,177097.0,11.5,-0.669815417,9054.0,10.7,8.5618181818,12.838181818,-1.669692906,798.0,14.2,11.0,18.0,-1.629187818,17264.0,83043.0,20.789229676,18.97059214,22.607867212,-1.844929392,2468.0,239.16281386,-1.151653136,11.0,0.1970007134,62.0,1.1705326929,58.0,16.640271753,-1.188929846,16280.0,6.53,-0.199497315,,,,,285.0,50.442477876,0.5334232523,California,348552.0,24.0,15.7,1.8,0.9,5.6,0.2,12.4,315818.0,16312.0,5.165000095,50.5,21.3,7.5,6.2,9.0,348552.0,44.402,133.0,39.0,2564:1,7279.13,29261.0,14.2,12.889361702,15.510638298,937.0,10.3,332.0,100.90479997,991:1,68330.0,64467.018182,72192.981818,56238.0,129153.0,43.543703979,14.4,6.7,3.1,12.5,1.457,0.951,1.963,119847.0,153221.0,78.21839043,14.0,18.0,77.8
6063.0,California,Plumas,,285.0,6744.52,5470.344,8018.696,-0.064643674,117.0,6.8,3.0,14.5,-1.845474349,116.0,3.2,1.0,5.4,-0.801024369,117.0,3.0,0.9,5.1,-0.736834211,,79.0,1270.0,6.2,4.9,7.5,-0.094050407,,,,,0.0,24.1,18.8,29.9,-0.153315581,20.0,14.7,26.0,0.5129850458,112.0,15.7,9.0,25.9,-0.711248816,,26.0,17.68382678,10.886382605,24.481270955,-0.068598597,50.0,246.6,-0.263269975,114.0,4978.0,22.9,18.7,27.1,-1.031406871,2510.0,16.1,14.431914894,17.768085106,-0.786951983,19,93.32481949,1072:1,35.0,171.9,582:1,-1.357927175,4163.0,65.332748789,57.151794612,73.513702966,1.0138186793,349.0,72.206303725,63.29110733,81.12150012,2.1975689331,348.0,66.666666667,57.655267739,74.684832036,-0.427205457,78.0,-0.200747298,2447.0,4015.0,60.946450809,51.349932986,70.542968633,-0.4313528,1690.0,10036.0,16.8,0.7262605364,783.0,22.3,16.360606061,28.239393939,-0.010979782,98.0,12.9,6.6,23.6,-1.894291033,1267.0,3727.0,33.995170378,24.264783468,43.725557288,0.6006911538,402.0,650.30654998,1.3255038221,2.0,-0.616838299,0.0,-0.792795573,4.0,19.878739688,-1.820024273,361.0,1.72,-1.016038827,,,,,14.0,29.166666667,-1.90434139,California,20122.0,18.0,21.3,0.9,2.9,0.7,0.1,7.8,19527.0,522.0,2.673221693,50.0,87.4,8.9,6.6,11.5,20122.0,44.673,9.0,44.2,2262:1,7392.2,2187.0,18.2,16.174468085,20.225531915,117.0,16.5,15.0,72.579474525,1378:1,41421.0,37173.145455,45668.854545,3651.0,10090.0,36.184340932,28.3,8.2,3.8,15.1,,,,6560.0,8744.0,75.022872827,6.0,9.0,66.7
6065.0,California,Riverside,,18751.0,6761.52,6641.705,6881.335,-0.05437387,4043.0,19.2,17.5,21.1,0.2981123734,4029.0,3.8,3.5,4.1,-0.066752031,4023.0,3.9,3.5,4.2,0.1213609289,,14027.0,216829.0,6.5,6.4,6.6,0.2913268716,3943.0,14.7,13.0,16.5,0.1051080982,27.6,25.5,29.7,0.8036861326,21.6,19.9,23.4,1.0437409361,3845.0,16.8,15.0,18.8,-0.357300301,,2212.0,16.383946073,15.701164142,17.066728005,-0.235067536,8280.0,394.2,0.8317805004,24123.0,517281.0,46.6,46.0,47.2,0.5500201151,414921.0,22.5,21.665957447,23.334042553,1.0268331659,986,47.224099425,2118:1,1325.0,63.5,1576:1,1.023800974,107189.0,54.788926771,53.349152744,56.228700798,0.2298965036,11692.0,78.908655491,77.298477115,80.518833866,0.3547036397,8315.0,62.537582682,60.638104474,64.026527776,0.3625610371,76.3,-0.00125729,285068.0,567489.0,50.23322038,,,0.6228691717,134317.0,913801.0,14.7,0.1730983662,143511.0,23.4,21.618181818,25.181818182,0.1463119797,3376.0,24.3,22.2,26.5,0.430460237,169680.0,605900.0,28.004621225,26.966675001,29.042567449,-0.508704263,24813.0,388.28385204,-0.253193097,36.0,2.4576646376,107.0,2.5955290148,138.0,6.4927732611,0.7885576211,164101.0,10.86,0.5355598042,,,,,1296.0,54.591406908,1.0088040684,California,2125440.0,29.0,11.5,6.8,1.4,5.6,0.4,44.7,1947342.0,327427.0,16.814047045,50.0,6.9,9.2,8.2,10.2,2125440.0,264.59,375.0,18.0,5568:1,9300.06,346938.0,28.0,26.927659574,29.072340426,4048.0,16.5,786.0,37.876177667,2640:1,53981.0,52557.921212,55404.078788,332286.0,666906.0,49.82501282,41.0,19.9,14.3,28.2,5.777,5.371,6.183,637606.0,841821.0,75.741279916,59.0,68.0,86.8
6067.0,California,Sacramento,,13472.0,6856.68,6709.288,7004.072,0.0031128727,3054.0,13.5,11.9,15.2,-0.687246039,3039.0,3.5,3.2,3.9,-0.4338882,3038.0,3.9,3.5,4.4,0.1213609289,,9972.0,147122.0,6.8,6.6,6.9,0.6767041507,2981.0,14.9,13.0,16.9,0.1524067424,28.3,26.3,30.5,0.9950864753,19.0,17.4,20.7,0.1812626143,2928.0,16.8,14.9,18.9,-0.357300301,,1128.0,11.864610905,11.172214154,12.557007657,-0.813835209,4924.0,353.2,0.5275998128,13415.0,333384.0,40.2,39.6,40.9,0.122968102,192214.0,15.7,14.865957447,16.534042553,-0.900313554,1352,97.513900419,1025:1,1703.0,122.8,814:1,-0.279118576,68750.0,46.549701961,44.932789729,48.166614193,-0.382681272,7917.0,76.923076923,74.991090488,78.855063358,0.9006543683,5186.0,62.456613961,60.323851995,64.62703628,0.3780478578,71.3,0.5854780288,254608.0,398992.0,63.812808277,,,-0.713413103,86257.0,674880.0,12.8,-0.327381693,84466.0,23.6,21.224242424,25.975757576,0.1749104818,2606.0,21.6,19.6,23.9,-0.120138748,122367.0,358037.0,34.177193977,33.055892055,35.2984959,0.6344002748,27388.0,652.7910823,1.3404732257,22.0,1.1916928401,46.0,0.6638673341,135.0,9.6363250911,0.1759599104,56194.0,4.7,-0.51015656,,,,,969.0,52.237196765,0.7390606406,California,1400949.0,25.8,11.3,10.5,1.3,13.6,0.9,20.5,1294651.0,176219.0,13.61131301,50.8,2.4,8.4,7.5,9.4,1400949.0,244.39,604.0,43.6,2295:1,7679.14,169991.0,19.6,18.527659574,20.672340426,3055.0,13.6,922.0,66.755432567,1498:1,52655.0,51220.042424,54089.957576,235025.0,508499.0,46.219363263,41.1,12.7,7.9,20.4,7.258,6.717,7.799,456474.0,607964.0,75.082406195,45.0,53.0,84.9
6069.0,California,San Benito,,367.0,4661.82,4050.398,5273.242,-1.322815575,112.0,17.6,10.3,28.5,0.0215205382,111.0,3.1,1.8,4.4,-0.923403092,111.0,2.6,1.2,4.0,-1.118254273,,351.0,6146.0,5.7,5.1,6.3,-0.736345872,107.0,4.9,1.9,11.8,-2.212525467,24.2,18.7,30.6,-0.125972674,16.0,11.3,21.4,-0.81390468,,,,,0.0,,61.0,15.656079564,11.727150628,19.585008499,-0.328281602,145.0,265.1,-0.126017713,592.0,15019.0,39.4,36.2,42.6,0.0695866003,9218.0,18.8,17.131914894,20.468085106,-0.021761373,22,40.148183295,2491:1,33.0,60.2,1661:1,1.0963074582,4804.0,56.892345785,49.990112103,63.794579467,0.3862835146,582.0,82.474226804,75.095971047,89.852482562,-0.625678748,380.0,64.210526316,55.747957916,71.745322976,0.0425784858,85.8,-1.116054396,6918.0,14877.0,46.501310748,41.742353986,51.26026751,0.9901030471,4523.0,25766.0,17.6,0.9369889822,2777.0,17.4,12.648484848,22.151515152,-0.711643085,,,,,0.0,3986.0,16138.0,24.699467096,20.123748294,29.275185898,-1.120788857,740.0,448.99098378,0.1125697269,0.0,-0.797691413,6.0,-0.602796063,7.0,12.713865378,-0.423773842,4486.0,8.54,0.1417185761,,,,,28.0,49.122807018,0.3822164698,California,55058.0,28.9,9.3,1.4,1.7,3.3,0.4,54.1,50325.0,10897.0,21.65325385,49.0,22.6,7.0,5.2,9.1,55058.0,62.183,5.0,9.1,10959:1,8191.45,7556.0,22.6,20.336170213,24.863829787,112.0,11.2,21.0,38.837106081,2575:1,58194.0,52934.072727,63453.927273,8621.0,16812.0,51.278848442,45.4,18.6,9.3,31.3,,,,17116.0,23907.0,71.59409378,2.0,4.0,50.0
6071.0,California,San Bernardino,,18930.0,7346.06,7220.287,7471.833,0.2987503457,3841.0,19.6,18.0,21.3,0.3672603322,3827.0,4.2,3.9,4.5,0.4227628616,3825.0,4.0,3.7,4.4,0.2167159444,,16090.0,229086.0,7.0,6.9,7.1,0.9336223367,3750.0,16.6,15.0,18.4,0.554445218,28.1,26.0,30.3,0.9404006631,21.4,19.6,23.2,0.9773964498,3665.0,16.4,14.7,18.3,-0.486008852,,2204.0,16.226280936,15.548843383,16.903718488,-0.255258888,8654.0,429.4,1.0929307492,27930.0,561588.0,49.7,49.2,50.3,0.7568734339,390141.0,21.6,20.646808511,22.553191489,0.7717696293,1284,64.042647216,1561:1,1669.0,83.2,1201:1,0.5909592347,74040.0,64.614062541,62.702665722,66.52545936,0.960385106,10214.0,73.839827687,72.173334733,75.506320642,1.7484184377,5984.0,55.848930481,53.960067149,57.747414248,1.6418940359,69.2,0.8319068627,280010.0,557563.0,50.220333846,,,0.6241372549,121889.0,855660.0,14.2,0.0413930876,144956.0,24.7,22.324242424,27.075757576,0.3322022436,3176.0,26.4,24.3,28.7,0.858703892,190817.0,595542.0,32.0408972,31.031946187,33.049848212,0.2387774707,30859.0,505.15575131,0.4509646299,26.0,1.5533990679,116.0,2.8805282792,117.0,5.7987592638,0.9238031678,179605.0,10.81,0.5270718467,,,,,1342.0,59.670964873,1.5908155687,California,2017673.0,29.8,8.6,9.5,1.5,6.0,0.4,48.1,1845394.0,333364.0,18.064651776,49.8,5.7,7.8,6.9,8.8,2017673.0,191.69,494.0,24.6,4059:1,9663.02,329763.0,27.1,26.027659574,28.172340426,3845.0,17.7,974.0,48.891630747,2045:1,52270.0,50856.424242,53683.575758,283449.0,596125.0,47.548584609,48.1,20.2,10.6,33.2,8.724,8.228,9.22,612954.0,808563.0,75.807822025,51.0,76.0,67.1
6073.0,California,San Diego,,23353.0,5543.02,5452.958,5633.082,-0.790477226,6527.0,15.5,14.2,16.9,-0.341506245,6491.0,3.4,3.1,3.6,-0.556266923,6494.0,3.4,3.1,3.6,-0.355414149,,20909.0,322127.0,6.5,6.4,6.6,0.2913268716,6340.0,13.4,12.2,14.7,-0.202333089,23.0,21.5,24.5,-0.454087548,17.3,16.1,18.6,-0.382665519,6194.0,17.4,16.0,18.9,-0.164237474,,2264.0,10.979574451,10.527298633,11.43185027,-0.927177209,14169.0,472.1,1.4097238068,26385.0,709916.0,37.2,36.7,37.6,-0.077212529,500631.0,18.8,18.085106383,19.514893617,-0.021761373,2831,93.764262535,1067:1,3605.0,119.4,838:1,-0.204414926,176542.0,45.645775717,44.636392857,46.655158578,-0.449887246,16759.0,80.816277821,79.455204745,82.177350896,-0.169812397,12601.0,61.590349972,59.987344209,62.717316819,0.5437374575,73.8,0.2921103694,587232.0,882728.0,66.524682575,,,-0.980271684,164320.0,1558186.0,10.5,-0.933225974,136770.0,19.1,17.555757576,20.644242424,-0.468555816,5522.0,22.6,21.0,24.3,0.0837868021,205901.0,713030.0,28.8769056,28.04559918,29.70821202,-0.347165102,39321.0,440.52286,0.0615489527,3.0,-0.526411742,38.0,0.4105346546,320.0,10.478771809,0.0117886294,108472.0,3.98,-0.632383148,,,,,2332.0,51.27528584,0.6288456918,California,3053793.0,24.2,11.4,5.6,1.0,10.4,0.5,31.3,2820333.0,448936.0,15.917836653,49.8,3.9,7.3,6.7,8.0,3053793.0,430.77,2042.0,67.6,1479:1,8764.6,426583.0,22.1,21.265957447,22.934042553,6527.0,12.5,2135.0,71.746811384,1394:1,59759.0,58503.412121,61014.587879,515125.0,1061789.0,48.514817916,36.8,21.1,15.2,29.8,4.064,3.79,4.338,1069849.0,1420901.0,75.293704488,89.0,109.0,81.7
6075.0,California,San Francisco,,7021.0,5757.02,5568.135,5945.905,-0.661198508,1637.0,16.4,14.2,18.8,-0.185923338,1630.0,3.1,2.7,3.5,-0.923403092,1629.0,3.3,2.8,3.7,-0.450769164,,4293.0,60849.0,7.1,6.9,7.3,1.0620814297,1590.0,12.6,10.2,15.3,-0.391527666,17.1,15.0,19.3,-2.067319007,16.9,15.1,18.8,-0.515354492,1549.0,20.4,17.5,23.6,0.8010766594,,334.0,6.2812889054,5.6076431045,6.9549347064,-1.528862122,4163.0,514.6,1.7250330561,2271.0,101239.0,22.4,21.5,23.4,-1.064770309,103131.0,14.8,13.846808511,15.753191489,-1.155377091,1781,220.42051928,454:1,2014.0,249.3,401:1,-3.058533806,58812.0,48.998082981,47.250524618,50.745641344,-0.200646696,5375.0,80.427906977,78.030342913,82.825471041,-0.063026723,3730.0,63.512064343,60.885257443,65.994614734,0.1761727322,76.4,-0.012991996,244826.0,298960.0,81.892560878,80.520079943,83.265041813,-2.492528427,43579.0,457989.0,9.5,-1.196636531,15392.0,14.7,11.017575758,18.382424242,-1.097722863,1380.0,26.2,23.1,29.7,0.817918782,30931.0,105442.0,29.334610497,27.530871433,31.13834956,-0.262402302,19304.0,824.35907619,2.3741770439,4.0,-0.435985185,0.0,-0.792795573,107.0,13.123069866,-0.503517312,8392.0,1.1,-1.1212895,,,,,761.0,31.226918342,-1.668279477,California,815358.0,14.4,14.0,6.7,0.6,31.4,0.5,14.4,754421.0,179404.0,23.780356061,49.2,0.0,7.2,6.2,8.2,815358.0,2025.4,1415.0,175.1,571:1,7638.82,94576.0,16.4,15.327659574,17.472340426,1639.0,10.5,973.0,124.95617544,800:1,70883.0,68237.593939,73528.406061,138685.0,335956.0,41.280703425,40.9,18.1,8.9,31.1,8.952,8.148,9.756,165371.0,433674.0,38.132560403,24.0,27.0,88.9
6077.0,California,San Joaquin,,6637.0,7338.46,7120.802,7556.118,0.2941591389,1312.0,20.0,17.2,23.1,0.436408291,1299.0,3.7,3.2,4.3,-0.189130754,1307.0,3.8,3.2,4.4,0.0260059133,,5304.0,77515.0,6.8,6.7,7.0,0.6767041507,1279.0,17.8,14.9,21.1,0.8382370832,30.0,26.8,33.1,1.4599158788,21.4,18.9,24.1,0.9773964498,1246.0,17.2,14.3,20.5,-0.22859175,,740.0,16.165697526,15.00094232,17.330452731,-0.263017489,3478.0,517.3,1.7450644672,9241.0,181259.0,51.0,49.9,52.0,0.8436183741,114489.0,19.2,18.127659574,20.272340426,0.0916001986,470,70.280058557,1423:1,614.0,91.8,1089:1,0.4020029424,41236.0,60.501262162,58.118627239,62.883897084,0.6546026851,5198.0,81.088880339,78.640839911,83.536920767,-0.244766642,3173.0,62.527576426,59.589420713,65.075069553,0.3644749254,70.8,0.6441515607,88971.0,182132.0,48.849735357,47.592901357,50.106569357,0.759009276,51786.0,298937.0,17.3,0.857965815,51509.0,26.0,22.911515152,29.088484848,0.5180925075,1101.0,28.2,24.0,32.8,1.2257698819,65473.0,198363.0,33.006659508,31.367078574,34.646240442,0.4176278985,17741.0,865.84713535,2.6241442096,28.0,1.7342521819,23.0,-0.064464119,36.0,5.3344397356,1.0142871475,34005.0,6.21,-0.253820243,,,,,400.0,55.172413793,1.075375351,California,674860.0,30.0,10.1,8.0,1.4,14.0,0.5,37.6,618691.0,113830.0,18.398522041,49.8,9.9,8.6,7.3,10.1,674860.0,196.28,119.0,17.8,5620:1,8102.14,98059.0,24.6,23.170212766,26.029787234,1313.0,15.9,328.0,49.095916657,2037:1,49742.0,48042.145455,51441.854545,101891.0,212905.0,47.857495127,45.5,22.5,12.2,36.4,7.34,6.556,8.124,198886.0,262119.0,75.876224158,25.0,29.0,86.2
