FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
37081,NC,Guilford,77.8,3.8,4.4,89.0,71,19.0,7.0,28,38,419.0,1677.0,55577.0,59,12.7,34.7,5.4,8.6,48.7,540521,446.0,403.0,82,15.0,427.0,,16,3,7.3,19,6.0,high,high,No,No
37083,NC,Halifax,72.9,5.0,5.2,83.0,50,31.0,6.0,36,42,26.0,82.0,41098.0,62,54.7,52.9,0.9,3.2,38.1,49479,98.0,49.0,58,38.0,65.0,,17,0,7.6,26,15.0,low,low,No,Yes
37085,NC,Harnett,76.5,4.1,4.6,87.0,65,20.0,7.0,28,37,39.0,132.0,55586.0,66,55.9,21.0,1.3,13.6,60.2,137058,191.0,117.0,81,22.0,97.0,,14,2,8.2,20,9.0,high,high,No,No
37087,NC,Haywood,76.5,3.9,4.7,85.0,65,21.0,3.0,24,37,46.0,242.0,50492.0,73,55.4,1.2,0.7,4.5,91.8,62972,68.0,61.0,73,22.0,54.0,,14,0,6.9,20,9.0,low,low,No,No
37089,NC,Henderson,79.0,3.7,4.4,92.0,64,17.0,8.0,24,34,108.0,257.0,60550.0,74,33.3,3.1,1.4,10.4,82.9,118445,107.0,75.0,85,22.0,80.0,,12,2,7.2,18,6.0,high,high,No,No
37091,NC,Hertford,74.7,4.7,4.9,79.0,54,28.0,11.0,34,42,16.0,50.0,46632.0,67,68.6,60.1,0.9,3.8,32.9,23108,41.0,17.0,71,20.0,30.0,,19,1,6.9,24,,low,low,Yes,Yes
37093,NC,Hoke,75.4,4.4,4.8,80.0,62,21.0,8.0,32,39,11.0,89.0,53728.0,68,43.2,34.0,1.5,14.6,38.3,55830,91.0,37.0,83,27.0,53.0,,17,3,7.5,21,7.0,low,high,No,Yes
37095,NC,Hyde,75.6,4.7,4.9,,50,28.0,30.0,34,39,1.0,1.0,45548.0,64,100.0,26.5,0.8,10.1,61.0,4843,,,66,24.0,,,16,3,5.9,24,,low,low,Yes,No
37097,NC,Iredell,77.9,3.7,4.4,90.0,68,14.0,6.0,26,34,132.0,407.0,61892.0,72,37.9,11.8,2.8,8.2,75.1,185770,185.0,87.0,87,18.0,116.0,,13,2,9.3,19,8.0,high,high,No,No
37099,NC,Jackson,78.0,4.2,4.8,89.0,59,20.0,2.0,26,36,37.0,200.0,49488.0,64,73.1,2.1,1.2,6.3,80.7,44033,35.0,47.0,73,15.0,30.0,,16,2,6.6,21,,low,low,Yes,No
37101,NC,Johnston,77.7,4.0,4.5,93.0,67,14.0,3.0,29,36,58.0,221.0,63882.0,74,52.0,16.4,1.0,14.4,66.1,216246,230.0,114.0,81,20.0,119.0,,12,2,8.1,19,7.0,high,high,No,No
37103,NC,Jones,75.6,4.9,5.2,93.0,48,29.0,0.0,34,39,5.0,4.0,44972.0,74,100.0,28.5,0.6,5.7,62.6,9250,14.0,,65,23.0,,,18,1,6.2,25,,low,low,Yes,No
37105,NC,Lee,76.3,4.2,4.6,88.0,60,22.0,8.0,30,38,36.0,117.0,57025.0,65,42.8,18.6,1.5,20.0,57.5,62353,102.0,62.0,75,30.0,51.0,,15,5,8.2,20,,high,high,No,No
37107,NC,Lenoir,73.6,4.8,5.0,85.0,55,26.0,13.0,34,41,26.0,84.0,40586.0,57,45.0,40.9,0.7,8.1,48.6,55720,68.0,38.0,77,35.0,58.0,,17,1,6.9,24,8.0,low,low,No,No
37109,NC,Lincoln,77.0,3.9,4.6,92.0,61,13.0,7.0,26,36,41.0,64.0,56183.0,76,54.6,5.4,0.9,7.3,84.8,88097,101.0,53.0,85,21.0,55.0,,11,1,9.0,19,6.0,high,high,No,No
