FIPS,State_x,County,Deaths,YPLL Rate,95% CI - Low_x,95% CI - High_x,Z-Score,Sample Size_x,% Fair/Poor,95% CI - Low.1_x,95% CI - High.1_x,Z-Score.1,Sample Size.1,Physically Unhealthy Days,95% CI - Low.2_x,95% CI - High.2_x,Z-Score.2,Sample Size.2,Mentally Unhealthy Days,95% CI - Low.3_x,95% CI - High.3_x,Z-Score.3,Unreliable,LBW Births,Live Births,% LBW,95% CI - Low.4_x,95% CI - High.4_x,Z-Score.4,Sample Size.3,% Smokers,95% CI - Low.5_x,95% CI - High.5_x,Z-Score.5,% Obese,95% CI - Low.6_x,95% CI - High.6_x,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7_x,95% CI - High.7_x,Z-Score.8,% With Access,Z-Score.9,Sample Size.4,% Excessive Drinking,95% CI - Low.8_x,95% CI - High.8_x,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,Z-Score.11,Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Births,Teen Population,Teen Birth Rate,95% CI - Low.9_x,95% CI - High.9_x,Z-Score.13,# Uninsured_x,% Uninsured_x,95% CI - Low.10_x,95% CI - High.10_x,Z-Score.14,# PCP,PCP Rate,PCP Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,# Dentists.1,Dentist Rate.1,Dentist Ratio.1,Z-Score.16,# MHP,MHP Rate,MHP Ratio,# MHP.1,MHP Rate.1,MHP Ratio.1,Z-Score.17,# Medicare enrollees,ACSC Rate,95% CI - Low.11_x,95% CI - High.11_x,Z-Score.18,# Diabetics,% HbA1c,95% CI - Low.12,95% CI - High.12,Z-Score.19,# Medicare Enrollees,% Mammography,95% CI - Low.13,95% CI - High.13,Z-Score.20,Cohort size,Graduation Rate,Z-Score.21,# Some College,Population_x,% Some College,95% CI - Low.14,95% CI - High.14,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,# Children in Poverty,% Children in Poverty,95% CI - Low.15,95% CI - High.15,Z-Score.24,Sample Size.5,% No Social-Emotional Support,95% CI - Low.16,95% CI - High.16,Z-Score.25,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.17,95% CI - High.17,Z-Score.26,Annual Violent Crimes,Violent Crime Rate,Z-Score.27,Injury Deaths,Injury Death Rate,95% CI - Low.18,95% CI - High.18,Z-Score.28,Average daily PM25,Z-Score.29,% pop in viol,Pop. In Viol,Z-Score.30,# Household with Severe Problems,% Severe Housing Problems,95% CI - Low.19,95% CI - High.19,Z-Score.31,# Drive Alone,Workers,% Drive Alone,95% CI - Low.20,95% CI - High.20,Z-Score.32,Workers who Drive Alone,Long Commute - Drives Alone,95% CI - Low.21,95% CI - High.21,Z-Score.33,State_y,Population_y,< 18,65 and over,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low_y,95% CI - High_y,Female,Rural,% Diabetic,95% CI - Low.1_y,95% CI - High.1_y,HIV Cases,HIV Rate,Total deaths,Age-adjusted Mortality,95% CI - Low.2_y,95% CI - High.2_y,Infant mortality rate,95% CI - Low.3_y,95% CI - High.3_y,Total deaths.1,Child mortality rate,95% CI - Low.4_y,95% CI - High.4_y,% Food Insecure,# Limited Access,% Limited Access,Motor Vehicle Deaths,MV Mortality Rate,95% CI - Low.5_y,95% CI - High.5_y,Drug Poisoning Deaths,Drug Poisoning Mortality Rate,# Uninsured_y,% Uninsured_y,95% CI - Low.6_y,95% CI - High.6_y,# Uninsured.1,% Uninsured.1,95% CI - Low.7_y,95% CI - High.7_y,Costs,95% CI - Low.8_y,95% CI - High.8_y,Sample Size_y,% Couldn't Access,95% CI - Low.9_y,95% CI - High.9_y,Other PCP Rate,Other PCP Ratio,Other PCP Rate.1,Other PCP Ratio.1,Household Income,95% CI - Low.10_y,95% CI - High.10_y,% Free Lunch,Homicide Rate,95% CI - Low.11_y,95% CI - High.11_y
6095.0,California,Solano,4006.0,6388.89,6118.234,6659.546,-0.020137968,896.0,17.4,13.8,21.7,-0.148102115,891.0,4.0,3.1,4.8,0.1213418579,890.0,3.3,2.5,4.1,-0.554213136,,2700.0,38590.0,7.0,6.7,7.3,0.9426810425,878.0,13.5,10.4,17.4,-0.326899769,27.1,23.6,30.8,0.8014538695,7.6393178368,-0.459674082,20.6,17.8,23.7,1.0590100907,93.689033831,-1.011163934,843.0,18.3,14.6,22.8,-0.152018852,43.0,141.0,30.496453901,-0.172698923,1309.0,314.3,-0.028076777,3178.0,104526.0,30.403918642,29.3,31.5,-0.37733008,50890.0,14.283909901,13.211569476,15.356250327,-1.356867615,315.0,75.63552,1322:1,-0.248827386,349,82.94574,1206:1,349.0,80.68151999999999,1239:1,-0.697691046,,,,733.0,169.4543,590:1,-0.215019557,23664.0,38.869966647,36.352738945,41.387194349,-0.82709456,2069.0,72.30546158,68.64141169,75.96951146,2.5419719616,1717.0,43.79732091,40.66695795,46.92768387,2.9364186788,5295.0,76.904627007,1.554503744,68487.0,109864.0,62.337981504,60.501003156,64.174959853,-0.388454987,21995.0,217024.0,10.134823798,-0.558204881,18281.0,18.7,16.19787234,21.20212766,-0.643081139,609.0,24.0,19.5,29.3,0.369282572,32353.0,99730.0,32.440589592,30.29353466,34.587644524,0.0989866766,1932.3333333,467.93737049,0.4541411043,1060.0,51.7,48.6,54.8,-0.592394363,8.1,-0.618886622,0.0,0.0,-0.552159356,32900.0,23.66736206,22.762787884,24.571936237,-0.205669851,138443.0,184220.0,75.150906525,74.281713957,76.020099092,0.3083845759,138443.0,38.9,37.407068109,40.392931891,0.9051149437,California,420757.0,23.544706327,12.374838684,14.221024052,1.2299367763,15.373250314,1.0092772922,24.447631748,40.579279115,22864.0,5.9018644667,,,50.065478303,3.718452427,10.4,8.6,12.2,1184.0,345.0,4006.0,326.1,315.8,336.3,6.1,5.4,6.9,201.0,48.862904304,42.1,55.6,15.6,16815.794435,4.0682323768,331.0,11.546244453,10.301,12.791,282.0,9.8369816791,45432.0,17.671976195,16.242188961,19.101763429,6341.0,6.0479178986,4.7372796008,7.3585561965,7207.521361,7206.322867,7208.719854,896.0,9.7,7.2,12.9,,,35.8877,2786:1,61976.0,59980.255319,63971.744681,37.184032059,8.0230701638,7.0,9.1
6097.0,California,Sonoma,4275.0,5232.86,5003.364,5462.356,-0.812157524,1820.0,14.4,12.0,17.2,-0.724682867,1808.0,3.9,3.3,4.4,-0.01549045,1813.0,3.4,3.0,3.8,-0.45065774,,2263.0,39236.0,5.8,5.5,6.0,-0.637073722,1786.0,14.0,11.6,16.9,-0.215753847,22.5,20.1,25.0,-0.479894939,8.0832403587,-0.949284863,13.7,12.0,15.6,-1.382424075,90.328967219,-0.832937222,1705.0,21.7,18.8,24.9,0.9509129055,57.0,181.0,31.491712707,-0.028634983,1434.0,293.8,-0.166769288,2711.0,112684.0,24.058428881,23.2,25.0,-0.83137828,73832.0,17.985213695,16.793724333,19.176703057,-0.289443589,459.0,94.03502,1063:1,-0.895917388,415,84.37892000000001,1185:1,415.0,82.57885,1211:1,-0.785684269,,,,800.0,159.18814,628:1,-0.106427288,39302.0,34.633560765,32.801592494,36.465529036,-1.146787284,2688.0,82.51488095,79.08082333,85.94893857,-0.507196545,3150.0,65.46031746,62.63485301,68.28578191,-0.794168657,4954.0,83.440754945,0.2052586988,74350.0,121658.0,61.113942363,59.396726131,62.831158595,-0.263990179,22005.0,256878.0,8.566323313,-0.975811284,15771.0,15.2,12.459574468,17.940425532,-1.105237793,1260.0,20.2,17.2,23.7,-0.405634518,30167.0,104674.0,28.81995529,26.840674705,30.799235875,-0.538932052,1831.6666667,381.7894426,-0.12493279,1235.0,52.1,49.2,55.0,-0.575129682,7.18,-1.459239146,0.4125694137,1094.0,-0.51738155,46015.0,25.003396093,24.121786941,25.885005246,0.1493345686,170333.0,225785.0,75.440352548,74.456684667,76.424020429,0.3523113391,170333.0,31.5,30.421060494,32.578939506,0.1483706756,California,491829.0,21.428179306,15.229276842,1.4304973345,2.1945082998,4.059973529,0.3773956016,25.226293942,65.889543151,28769.0,6.3177335304,5.9633169348,6.672150126,50.861945329,12.353527129,6.6,5.6,7.8,1219.0,297.7,4275.0,273.0,264.6,281.4,4.1,3.5,4.8,165.0,38.767977181,32.9,44.7,13.5,18498.808223,3.8230314714,337.0,10.206742568,9.117,11.297,440.0,13.326310771,66007.0,21.562459166,20.013522996,23.111395337,9001.0,8.1656536333,6.6167174631,9.7145898035,7707.801362,7706.880164,7708.72256,1819.0,14.3,11.9,17.2,,,41.27451,2423:1,59855.0,57536.361702,62173.638298,34.990582721,2.332104385,1.8,2.9
6099.0,California,Stanislaus,4989.0,6810.27,6567.23,7053.31,0.2685580009,1305.0,22.3,19.4,25.4,0.7936464471,1299.0,4.4,3.8,5.0,0.6686710894,1299.0,3.9,3.4,4.4,0.0671192379,,3655.0,58005.0,6.3,6.1,6.5,0.0211574299,1275.0,17.1,14.2,20.4,0.4733508648,30.8,27.4,34.2,1.8321039981,6.8436033457,0.4179349018,20.5,17.8,23.3,1.0236269869,87.27988757,-0.67120607,1213.0,17.0,13.8,20.7,-0.573728054,71.0,259.0,27.413127413,-0.619011141,2217.0,427.6,0.7384530547,6358.0,144012.0,44.149098686,43.1,45.2,0.6061990865,92626.0,20.146685865,18.836047567,21.457324163,0.3339063039,340.0,65.57099,1525:1,0.1051308564,296,56.73476,1763:1,296.0,56.04023,1784:1,0.4451066249,,,,327.0,61.90931,1615:1,0.9225580559,28843.0,63.876524719,60.851571451,66.901477987,1.0599802145,4078.0,82.76115743,79.96896247,85.55335239,-0.580750041,2577.0,61.11757858,58.09914286,64.1360143,-0.046305054,7675.0,79.64247557,0.9893329513,67462.0,137486.0,49.068268769,47.555721794,50.580815744,0.9608582761,36324.0,239461.0,15.169067197,0.7821404346,39172.0,27.3,23.963829787,30.636170213,0.492503783,900.0,24.2,20.4,28.5,0.410067682,46088.0,145056.0,31.772556806,29.815289726,33.729823885,-0.018713867,2625.6666667,507.81841801,0.7222157298,1548.0,60.8,57.7,63.8,-0.199622873,9.15,0.3402113669,7.4035808333,17628.0,0.0719302866,44780.0,27.331542969,26.375244305,28.287841633,0.767958353,157597.0,198002.0,79.593640468,79.033753599,80.153527338,0.9826205525,157597.0,30.0,28.895058222,31.104941778,-0.005023433,California,521726.0,27.892035283,11.319159866,2.5303258765,1.8713908684,5.6512413193,0.8398380561,42.529592225,46.239938837,49281.0,10.372370653,,,50.51403881,7.9807096081,8.3,6.9,9.8,541.0,131.7,4989.0,359.3,349.3,369.4,6.9,6.2,7.6,324.0,54.544168993,48.6,60.5,19.2,24816.136661,4.8237908344,512.0,14.46270895,13.211,15.715,556.0,15.705598001,82120.0,26.062643016,24.39455791,27.730728122,11907.0,7.7878502472,6.3580630132,9.2176374813,8510.76051,8509.611142,8511.909878,1306.0,21.1,17.9,24.7,,,36.034240000000004,2775:1,46324.0,44154.297872,48493.702128,53.573066779,6.3556826441,5.5,7.2
6101.0,California,Sutter,959.0,6861.57,6284.252,7438.888,0.3037046694,248.0,19.0,12.5,27.8,0.1594076197,248.0,4.3,3.0,5.6,0.5318387815,247.0,3.3,2.3,4.3,-0.554213136,,581.0,10146.0,5.7,5.3,6.2,-0.768719952,237.0,18.7,11.7,28.7,0.829017813,25.9,20.8,31.3,0.467188963,6.0629658557,1.278915168,20.8,16.5,25.8,1.1297762984,60.201399664,0.7651076822,227.0,10.8,6.6,17.3,-2.584956554,17.0,59.0,28.813559322,-0.4162983,247.0,260.2,-0.394089697,940.0,23724.0,39.622323386,37.1,42.2,0.2822880483,17673.0,21.475963642,19.688729599,23.263197684,0.7172585262,83.0,87.44297999999999,1144:1,-0.664082493,69,72.61476,1377:1,69.0,72.03633,1388:1,-0.296750282,,,,137.0,143.02866,699:1,0.0645027069,10340.0,61.939026401,57.01963022,66.858422581,0.9137704005,1502.0,78.69507324,74.20870541,83.18144106,0.6336359497,921.0,65.4723127,60.24648488,70.69814053,-0.796234359,1287.0,85.055167055,-0.128002455,13621.0,24691.0,55.165849905,51.549464512,58.782235298,0.3408337689,7544.0,42810.0,17.622050923,1.4352366371,6099.0,24.1,19.334042553,28.865957447,0.0699605562,,,,,0.0,7932.0,25668.0,30.90229079,26.996374032,34.808207549,-0.172045837,339.33333333,358.38256106,-0.282270458,277.0,59.3,52.3,66.3,-0.264365426,8.09,-0.628020889,2.6027331112,1078.0,-0.332760282,7545.0,24.047808765,22.131167678,25.964449852,-0.104579416,28217.0,37033.0,76.194205168,74.481658436,77.9067519,0.4667171452,28217.0,35.0,31.932059495,38.067940505,0.5062902619,California,95022.0,26.879038538,13.437940687,1.8725447863,2.2674853345,15.705995724,0.411791345,29.072890228,49.727754315,10091.0,11.531517118,10.316570533,12.746463704,50.339648872,14.79780867,8.4,6.5,10.7,63.0,82.4,959.0,348.5,326.3,370.7,4.6,3.3,5.9,42.0,40.174471993,29.0,54.3,20.2,9889.5572253,10.438959673,119.0,18.52783145,15.2,21.856,69.0,10.74302832,15306.0,27.010906011,24.627927287,29.393884734,2650.0,9.7912433032,7.6465624521,11.935924154,7925.264879,7923.46513,7927.064628,249.0,19.7,12.5,29.6,,,50.51462,1980:1,46524.0,42990.042553,50057.957447,44.953350297,5.1379700659,3.5,7.2
6103.0,California,Tehama,806.0,7901.57,7103.928,8699.212,1.0162297237,271.0,24.3,17.2,33.0,1.1780336153,270.0,5.2,3.5,7.0,1.7633295523,268.0,5.0,3.6,6.5,1.2062285893,,305.0,5552.0,5.5,4.9,6.1,-1.032012413,266.0,21.1,14.6,29.5,1.3625182352,26.0,21.1,31.2,0.4950443719,6.6010308547,0.6854728186,16.9,13.2,21.3,-0.250164752,35.942202543,2.0518788848,254.0,17.7,11.6,25.9,-0.346653869,20.0,61.0,32.786885246,0.1588415399,161.0,253.1,-0.442124664,717.0,15768.0,45.471841705,42.1,48.8,0.7008472711,11235.0,21.196913382,19.290530404,23.103296361,0.6367828431,32.0,50.313669999999995,1988:1,0.641713487,31,48.89127,2045:1,31.0,48.22651,2074:1,0.8074862016,,,,39.0,60.67206,1648:1,0.93564526,10162.0,46.800714216,42.437591606,51.163836826,-0.228615008,1197.0,78.61319967,73.59027421,83.63612512,0.6580884971,925.0,60.97297297,55.94081935,66.00512659,-0.021402503,794.0,80.677581864,0.7756572014,7363.0,14527.0,50.684931507,46.422162946,54.947700068,0.7964700548,3517.0,25251.0,13.928161261,0.4517546495,4876.0,32.0,25.923404255,38.076595745,1.1131141475,184.0,24.4,17.1,33.5,0.450852792,5317.0,15886.0,33.469721768,28.566524816,38.372918719,0.2803092391,368.0,582.15566336,1.221899927,256.0,81.9,71.8,91.9,0.7110890438,8.94,0.1483917691,39.794467129,8674.0,2.802341031,5380.0,22.8838792,20.52115027,25.246608131,-0.413853079,16544.0,22298.0,74.194995067,71.604636888,76.785353246,0.1633140172,16544.0,30.1,26.854421471,33.345578529,0.0052028411,California,63406.0,24.515030123,16.834368987,0.5789465382,3.2843779085,1.1925983184,0.1514410563,22.399078734,71.541701503,2546.0,4.3214800984,3.452217741,5.1907424559,50.175892477,51.488268755,8.9,6.9,11.4,29.0,55.1,806.0,378.2,351.4,405.0,5.7,3.7,7.7,36.0,55.481067086,38.9,76.8,18.7,5159.1426549,8.1293709011,88.0,20.327597717,16.303,25.044,46.0,10.625789716,9669.0,25.910442962,23.408315302,28.412570621,1730.0,10.426711668,7.9245840087,12.928839328,7784.704237,7782.90119,7786.507285,272.0,19.9,13.5,28.4,,,48.89127,2045:1,38577.0,35146.702128,42007.297872,60.536364444,5.0818994292,3.2,7.7
6105.0,California,Trinity,243.0,8555.3,6604.355,10506.245,1.4641133812,83.0,16.7,10.4,25.7,-0.282637624,82.0,4.6,2.9,6.2,0.9423357051,83.0,9.2,5.5,12.9,3.0,,40.0,832.0,4.8,3.4,6.3,-1.953536026,82.0,23.4,13.6,37.3,1.8737894732,25.1,19.4,31.7,0.2443456919,6.5957319074,0.6913171307,21.0,15.0,27.7,1.2005425061,82.656318004,-0.425959859,,,,,0.0,13.0,29.0,44.827586207,1.9017357694,14.0,102.0,-1.464389956,93.0,2876.0,32.336578581,26.1,39.6,-0.239039609,2143.0,19.811407969,17.666727118,21.95608882,0.2372150563,5.0,36.43518,2745:1,1.1298045112,5,36.96584,2705:1,5.0,35.916959999999996,2784:1,1.3783704756,,,,14.0,100.56748999999999,994:1,0.5136437936,2290.0,64.113884616,53.092491672,75.135277559,1.0778921507,212.0,72.16981132,60.73402779,83.60559485,2.5824855781,224.0,53.57142857,43.98628382,63.15657333,1.2532183803,121.0,90.681818182,-1.289505294,1724.0,2673.0,64.496820052,52.551903385,76.441736719,-0.607973641,792.0,5019.0,15.780035864,0.9448081735,786.0,34.1,25.521276596,42.678723404,1.3904081401,,,,,0.0,1061.0,2591.0,40.949440371,27.846842661,54.05203808,1.5981591473,30.0,213.49780572,-1.2561648,86.0,125.6,100.4,155.1,2.59725543,8.71,-0.061696362,3.860219423,285.0,-0.226759659,910.0,15.44991511,12.262010355,18.637819866,-2.389169605,2971.0,4578.0,64.897335081,58.07043866,71.724231502,-1.247712828,2971.0,19.7,13.750899464,25.649100536,-1.058329644,California,13526.0,17.56616886,21.957711075,0.378346915,5.1076833527,0.75669383,0.138242142,7.0576251455,83.432770664,21.0,0.1630561379,0.0,0.8310164629,48.246507567,100.0,9.5,7.1,12.5,5.0,40.8,243.0,410.0,352.1,467.9,,,,,,,,19.4,941.99588895,6.8329891843,33.0,34.705789557,23.89,48.74,21.0,22.085502445,1888.0,22.575630755,19.954354159,25.19690735,290.0,11.06870229,8.209127822,13.928276758,7469.899868,7466.150497,7473.649238,,,,,,,81.32486,1230:1,35162.0,31168.12766,39155.87234,48.293811452,,,
6107.0,California,Tulare,4091.0,7367.24,7091.154,7643.326,0.6501494235,1168.0,24.8,21.8,27.9,1.2741304073,1158.0,4.9,4.2,5.5,1.3528326287,1158.0,4.5,3.9,5.2,0.6884516114,,3621.0,57960.0,6.2,6.1,6.4,-0.1104888,1139.0,14.5,11.6,18.0,-0.104607926,29.5,25.4,33.6,1.4699836827,6.3894021979,0.918882179,21.6,18.5,25.0,1.4128411292,69.989076822,0.2459437114,1065.0,19.2,15.4,23.8,0.1399336717,131.0,346.0,37.861271676,0.8933601412,1761.0,392.0,0.497601669,8112.0,127489.0,63.629018974,62.2,65.0,2.0000745906,97694.0,24.173126839,22.743339605,25.602914073,1.4950970818,190.0,42.29243,2364:1,0.9238117407,199,44.02879,2271:1,199.0,43.54915,2296:1,1.0244099085,,,,566.0,123.8634,807:1,0.26722686,35762.0,72.209183284,69.356242894,75.062123674,1.6887892547,4951.0,77.66107857,75.20630569,80.11585145,0.9424511594,2983.0,57.59302715,54.86960856,60.31644574,0.5606583876,6530.0,81.413629403,0.6237157915,51729.0,116652.0,44.344717622,42.733726054,45.955709189,1.4411663535,32860.0,207634.0,15.825924463,0.9570258127,58138.0,40.5,37.40212766,43.59787234,2.2354945938,790.0,30.7,26.2,35.6,1.7355837569,49745.0,141793.0,35.082832016,32.935403377,37.230260655,0.5645227644,2070.0,470.00305767,0.4680263543,1243.0,57.9,54.7,61.2,-0.324791809,10.31,1.3997862884,8.8868901071,26133.5,0.1969668028,34910.0,27.560888959,26.480434541,28.641343377,0.8288990462,122801.0,164324.0,74.731019206,73.659810885,75.802227527,0.2446618457,122801.0,23.8,22.596654731,25.003345269,-0.639052414,California,451977.0,32.121103507,9.8648825051,1.2855031501,2.7895730915,3.9123232377,0.2272737421,61.252059529,32.040239508,58404.0,14.5750564,14.004474462,15.145638337,49.847516733,15.479930074,7.4,6.0,9.0,229.0,67.4,4091.0,372.1,360.6,383.6,5.5,4.9,6.1,328.0,57.875782338,51.6,64.1,19.8,35621.5555,8.05591299,620.0,21.004801969,19.351,22.659,231.0,7.825982669,82912.0,31.788120095,29.881737116,33.694503074,16305.0,10.7626604,8.8562774216,12.669043379,8412.429931,8411.4298,8413.430062,1166.0,17.4,14.7,20.6,,,50.44504,1982:1,40197.0,38402.617021,41991.382979,65.583148604,9.215009896,8.1,10.3
6109.0,California,Tuolumne,710.0,6682.26,5873.231,7491.289,0.1808557584,295.0,13.2,8.5,19.9,-0.955315168,294.0,3.7,2.5,4.8,-0.289155066,291.0,3.7,2.5,5.0,-0.139991553,,156.0,3243.0,4.8,4.1,5.5,-1.953536026,288.0,19.1,12.8,27.4,0.91793455,22.7,18.4,27.4,-0.424184121,7.1408985107,0.0900422838,19.3,15.1,23.8,0.5990297407,43.097624853,1.6723365889,269.0,26.5,19.3,35.3,2.5079930343,21.0,48.0,43.75,1.7457549185,118.0,214.7,-0.701919418,270.0,11250.0,24.0,21.1,26.9,-0.835559128,6249.0,15.849946736,14.181861629,17.518031842,-0.905236126,52.0,94.62631999999999,1057:1,-0.916712485,55,101.83676,982:1,55.0,94.71002,1056:1,-1.348295669,,,,36.0,61.99200999999999,1613:1,0.9216832364,10084.0,38.99397976,35.052496279,42.935463242,-0.817736134,859.0,81.14086147,75.11694007,87.16478287,-0.096828749,850.0,68.11764706,62.56913636,73.66615775,-1.251787719,505.0,89.902970297,-1.12872866,6220.0,11831.0,52.573746936,47.334941845,57.812552028,0.6044083455,3015.0,25918.0,11.63284204,-0.159364067,1865.0,20.8,15.319148936,26.280851064,-0.365787146,211.0,15.4,10.2,22.6,-1.384477158,2122.0,9488.0,22.365092749,16.385267486,28.344918011,-1.676212806,128.33333333,230.61625455,-1.141097066,264.0,94.1,82.7,105.5,1.2376618106,10.12,1.2262352237,0.0,0.0,-0.552159356,4990.0,22.48760703,19.729060107,25.246153953,-0.519148579,15308.0,19244.0,79.546871752,77.223930078,81.869813426,0.9755228619,15308.0,23.6,20.380773018,26.819226982,-0.659504962,California,54008.0,16.91045771,22.020811732,2.0770862283,2.2069041176,1.1738462664,0.1645578878,10.977839538,81.851093396,653.0,1.2372579484,0.8543387525,1.6201771443,47.359760111,48.96595322,7.9,6.1,10.0,40.0,81.1,710.0,321.8,296.4,347.1,,,,13.0,32.321424132,17.2,55.3,15.7,4811.2234657,8.6900089691,82.0,20.815405431,16.555,25.837,100.0,25.384640769,5590.0,18.546781685,16.402100834,20.691462537,749.0,7.6094686579,5.8222346154,9.3967027005,7838.111574,7836.309539,7839.91361,295.0,16.1,10.9,23.2,,,51.844170000000005,1929:1,46624.0,42543.148936,50704.851064,36.738139456,,,
6111.0,California,Ventura,6026.0,5058.25,4884.28,5232.22,-0.93178637,2071.0,16.3,14.1,18.7,-0.359515057,2064.0,3.7,3.2,4.1,-0.289155066,2061.0,3.6,3.1,4.1,-0.243546949,,5288.0,82049.0,6.4,6.3,6.6,0.1528036603,2019.0,12.1,10.2,14.3,-0.638108348,21.9,19.5,24.3,-0.647027392,8.4028282826,-1.301764598,17.0,15.1,19.1,-0.214781648,94.829458362,-1.071655031,1914.0,17.7,15.3,20.4,-0.346653869,117.0,301.0,38.870431894,1.0394363144,2476.0,297.7,-0.140383884,7289.0,214638.0,33.959503909,33.2,34.7,-0.122912036,133453.0,18.52546448,17.453124054,19.597804905,-0.133639932,581.0,69.85096,1432:1,-0.04539083,647,77.3941,1292:1,647.0,76.42757999999999,1308:1,-0.500404918,,,,1382.0,163.25026,613:1,-0.149395161,68312.0,45.47583523,43.843599291,47.108071169,-0.328594609,6777.0,82.39634056,80.23515882,84.55752231,-0.471793002,5587.0,61.96527653,59.90112807,64.029425,-0.192287223,10783.0,85.844802003,-0.29100585,132890.0,216114.0,61.490694726,60.149244993,62.832144458,-0.302299747,39865.0,440649.0,9.0468831201,-0.847864334,36174.0,17.7,15.436170213,19.963829787,-0.775125897,1459.0,23.5,20.4,27.0,0.267319797,54970.0,209234.0,26.2720208,24.912731544,27.631310055,-0.987852047,1824.6666667,222.88173791,-1.193087367,1801.0,44.5,42.5,46.6,-0.903158619,7.67,-1.011660085,0.0187571439,170.5,-0.55057821,65780.0,24.887913585,24.090280726,25.685546443,0.1186491221,290713.0,380261.0,76.450911348,75.681337433,77.220485263,0.5056752605,290713.0,32.7,31.732029467,33.667970533,0.2710859623,California,835981.0,24.951284778,12.608540146,1.6157598246,1.8059836896,7.2120232071,0.271679625,40.812464055,48.16538046,79454.0,10.353027636,9.9517059959,10.754349276,50.328109095,3.1245521172,7.1,6.0,8.3,841.0,124.2,6026.0,253.4,247.0,259.9,6.1,5.6,6.6,396.0,46.580617993,42.0,51.2,12.6,20325.092537,2.4686806965,534.0,9.4828777231,8.679,10.287,565.0,10.033381861,116230.0,22.65806844,21.347430142,23.968706738,19299.0,8.7956211033,7.3658338692,10.225408337,9208.498682,9207.728059,9209.269305,2072.0,12.8,10.9,15.0,,,24.880950000000002,4019:1,71043.0,69119.93617,72966.06383,37.445717574,3.5338813987,3.0,4.0
6113.0,California,Yolo,1405.0,4890.75,4559.941,5221.559,-1.046544011,591.0,16.7,12.6,21.7,-0.282637624,586.0,3.6,2.7,4.4,-0.425987374,588.0,3.2,2.4,4.0,-0.657768531,,946.0,17535.0,5.4,5.1,5.7,-1.163658644,584.0,8.1,5.6,11.5,-1.527275719,22.9,19.2,26.9,-0.368473303,7.4190776557,-0.216766904,15.0,12.2,18.0,-0.922443725,83.884410677,-0.491101104,558.0,19.0,14.7,24.1,0.075055333,39.0,95.0,41.052631579,1.35531022,581.0,287.5,-0.209391865,1363.0,70380.0,19.366297244,18.3,20.4,-1.167121304,29150.0,16.601173188,15.052237017,18.150109358,-0.68858891,230.0,113.83096,878:1,-1.592118113,101,49.48118,2021:1,101.0,47.87842,2089:1,0.8236297753,,,,440.0,208.57924,479:1,-0.628871057,9590.0,33.389577624,29.672632496,37.106522751,-1.240662227,836.0,83.49282297,77.29873305,89.68691288,-0.799270942,721.0,62.82940361,57.04351714,68.61529008,-0.341098655,2191.0,86.768370607,-0.481657008,34939.0,51635.0,67.665343275,65.020469275,70.310217275,-0.930160752,11276.0,98475.0,11.450621985,-0.207879361,7829.0,17.6,13.54893617,21.65106383,-0.788330373,425.0,23.6,17.8,30.7,0.287712352,12325.0,44697.0,27.574557577,24.13189167,31.017223483,-0.75835839,545.66666667,270.85384316,-0.870625823,393.0,40.0,36.1,44.0,-1.097386278,7.94,-0.765034887,0.0,0.0,-0.552159356,17130.0,24.688333213,23.162589105,26.214077322,0.0656176033,59967.0,87801.0,68.298766529,66.552887384,70.044645674,-0.731506482,59967.0,27.5,25.677371748,29.322628252,-0.26068028,California,204118.0,22.023045493,10.605140164,2.3922924364,1.8502307224,13.567369467,0.6122923374,30.702652442,49.551661548,15239.0,8.0852508768,7.4365081299,8.7339936236,51.268355169,6.9295839163,7.0,5.6,8.8,184.0,108.5,1405.0,275.0,260.4,289.6,4.0,3.1,4.9,60.0,33.043832644,25.2,42.5,17.6,4710.6537303,2.3453707663,138.0,10.197642128,8.497,11.899,87.0,6.428948298,25853.0,19.583825713,17.558293798,21.609357628,3918.0,8.3818244053,6.5945903627,10.169058448,6841.814956,6840.008429,6843.621482,590.0,13.2,9.4,18.2,,,39.19302,2551:1,51040.0,47949.276596,54130.723404,42.526145879,1.6257110639,1.0,2.5
