FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
39061,OH,Hamilton,76.4,4.1,5.0,82.0,73,17.0,8.0,28,37,911.0,3554.0,63919.0,59,2.2,26.2,3.0,3.7,64.5,817985,425.0,1129.0,87,23.0,656.0,54.0,16,1,12.2,20,7.0,high,high,No,No
39063,OH,Hancock,77.5,4.1,5.0,89.0,70,11.0,4.0,27,39,39.0,147.0,61473.0,68,31.1,1.8,2.2,6.0,88.2,75407,68.0,65.0,87,19.0,36.0,21.0,9,1,9.1,21,,high,high,No,No
39065,OH,Hardin,75.7,4.7,5.6,86.0,47,19.0,3.0,31,41,10.0,20.0,45312.0,73,55.4,1.0,0.8,2.1,94.3,31469,29.0,26.0,80,22.0,17.0,30.0,12,1,9.2,25,,low,low,No,No
39067,OH,Harrison,75.6,4.8,5.7,93.0,51,19.0,5.0,33,42,4.0,3.0,49088.0,78,84.1,2.0,0.3,1.3,94.6,15014,24.0,,76,29.0,,37.0,12,0,8.3,28,,low,low,Yes,No
39069,OH,Henry,77.4,4.2,5.1,93.0,63,11.0,2.0,27,39,11.0,35.0,64694.0,77,69.1,0.6,0.6,7.8,89.9,26904,40.0,20.0,87,16.0,10.0,30.0,8,1,9.0,22,,high,high,Yes,No
39071,OH,Highland,75.5,5.1,5.9,92.0,44,22.0,2.0,34,41,13.0,48.0,57155.0,70,73.0,1.4,0.5,1.3,94.8,43304,47.0,37.0,76,32.0,27.0,23.0,14,0,8.9,29,18.0,high,low,Yes,No
39073,OH,Hocking,75.3,4.7,5.6,87.0,56,19.0,6.0,33,42,16.0,63.0,53838.0,78,70.8,0.7,0.5,1.1,96.0,28095,31.0,23.0,79,28.0,23.0,39.0,11,1,8.4,26,,low,low,Yes,No
39075,OH,Holmes,79.3,5.2,6.0,89.0,19,12.0,2.0,34,41,11.0,7.0,67967.0,78,93.0,0.3,0.3,1.0,97.6,44004,27.0,11.0,59,11.0,10.0,7.0,14,2,9.0,29,14.0,high,high,Yes,No
39077,OH,Huron,75.7,4.7,5.5,93.0,56,15.0,5.0,32,40,27.0,80.0,62143.0,72,50.3,1.1,0.4,6.9,89.8,57979,70.0,80.0,83,24.0,36.0,42.0,11,0,8.9,24,10.0,high,high,No,No
39079,OH,Jackson,72.1,5.1,5.9,92.0,51,22.0,3.0,34,43,13.0,62.0,49636.0,73,64.6,0.7,0.4,1.2,95.7,32493,48.0,38.0,77,42.0,33.0,31.0,14,0,8.3,26,,low,low,Yes,No
39081,OH,Jefferson,74.5,4.8,5.6,85.0,61,21.0,10.0,34,41,26.0,150.0,49642.0,70,39.0,5.4,0.5,1.7,89.8,64939,44.0,79.0,80,23.0,61.0,17.0,11,0,8.9,26,8.0,low,low,No,No
39083,OH,Knox,78.1,4.4,5.3,89.0,61,15.0,6.0,28,39,22.0,142.0,68050.0,72,55.7,0.9,0.6,1.7,95.1,62423,54.0,34.0,84,18.0,41.0,36.0,13,0,9.0,22,,high,high,No,No
39085,OH,Lake,78.2,4.0,4.9,90.0,70,11.0,8.0,26,38,102.0,573.0,69853.0,74,6.5,4.7,1.6,4.8,87.1,229569,120.0,248.0,88,12.0,107.0,29.0,10,1,7.0,21,4.0,high,high,No,No
39087,OH,Lawrence,72.7,4.9,5.8,93.0,52,29.0,4.0,35,44,25.0,309.0,47299.0,72,45.9,2.1,0.5,1.0,94.6,59091,54.0,92.0,78,34.0,40.0,26.0,13,0,6.4,27,,low,low,No,No
39089,OH,Licking,77.1,4.2,5.2,88.0,69,12.0,8.0,30,40,75.0,255.0,68982.0,73,35.5,4.1,2.8,2.2,88.3,178100,158.0,149.0,87,18.0,107.0,25.0,11,1,9.6,22,5.0,high,high,No,No
39091,OH,Logan,76.3,4.4,5.4,88.0,54,14.0,3.0,31,42,21.0,54.0,61797.0,76,56.9,1.8,0.9,2.0,92.8,45326,64.0,36.0,86,30.0,27.0,46.0,12,0,9.3,24,,high,high,No,No
